Meldedatum,Nordrhein-Westfalen,Saarland,Bayern,Niedersachsen,Berlin,Brandenburg,Baden-Württemberg,Hessen,Rheinland-Pfalz,Schleswig-Holstein,Hamburg,Bremen,Sachsen,Thüringen,Mecklenburg-Vorpommern,Sachsen-Anhalt,Deutschland
2021-01-13 00:00:00+00:00,4318.0,224.0,4022.0,1647.0,1173.0,1336.0,3008.0,1719.0,897.0,484.0,345.0,142.0,2141.0,1211.0,356.0,1078.0,24101
2021-01-14 00:00:00+00:00,3974.0,212.0,3293.0,1449.0,998.0,1208.0,2208.0,1528.0,877.0,419.0,313.0,72.0,1647.0,981.0,366.0,857.0,20402
2021-01-15 00:00:00+00:00,3515.0,212.0,2917.0,1436.0,877.0,1044.0,2037.0,1318.0,713.0,408.0,388.0,91.0,1344.0,917.0,312.0,773.0,18302
2021-01-16 00:00:00+00:00,2798.0,148.0,2167.0,1098.0,292.0,583.0,1613.0,1090.0,567.0,351.0,154.0,104.0,987.0,648.0,235.0,597.0,13432
2021-01-17 00:00:00+00:00,1144.0,30.0,1284.0,525.0,168.0,425.0,753.0,418.0,331.0,200.0,116.0,38.0,455.0,267.0,110.0,328.0,6592
2021-01-18 00:00:00+00:00,1720.0,80.0,1145.0,670.0,647.0,785.0,831.0,465.0,353.0,235.0,293.0,20.0,725.0,474.0,171.0,551.0,9165
2021-01-19 00:00:00+00:00,3450.0,219.0,2916.0,1399.0,883.0,941.0,1935.0,1342.0,717.0,462.0,307.0,71.0,1659.0,890.0,370.0,902.0,18463
2021-01-20 00:00:00+00:00,3957.0,213.0,2867.0,1389.0,859.0,969.0,2156.0,1593.0,962.0,481.0,304.0,124.0,1539.0,905.0,289.0,880.0,19487
2021-01-21 00:00:00+00:00,3270.0,238.0,2472.0,1271.0,656.0,809.0,1970.0,1410.0,764.0,498.0,285.0,102.0,1132.0,766.0,271.0,894.0,16808
2021-01-22 00:00:00+00:00,3120.0,173.0,2305.0,1252.0,658.0,710.0,1474.0,1142.0,760.0,462.0,246.0,75.0,1065.0,670.0,277.0,640.0,15029
2021-01-23 00:00:00+00:00,2531.0,163.0,1761.0,897.0,266.0,580.0,1325.0,824.0,484.0,438.0,256.0,75.0,765.0,488.0,219.0,497.0,11569
2021-01-24 00:00:00+00:00,900.0,52.0,1038.0,323.0,56.0,193.0,525.0,274.0,252.0,156.0,159.0,37.0,433.0,226.0,134.0,266.0,5024
2021-01-25 00:00:00+00:00,1452.0,67.0,762.0,419.0,604.0,284.0,554.0,414.0,330.0,161.0,216.0,33.0,457.0,320.0,107.0,571.0,6751
2021-01-26 00:00:00+00:00,2721.0,246.0,2597.0,1169.0,684.0,733.0,1580.0,1105.0,699.0,541.0,288.0,87.0,1266.0,704.0,394.0,698.0,15512
2021-01-27 00:00:00+00:00,3064.0,197.0,2404.0,1442.0,643.0,665.0,1742.0,1273.0,688.0,462.0,311.0,93.0,1190.0,707.0,232.0,705.0,15818
2021-01-28 00:00:00+00:00,2676.0,270.0,2160.0,982.0,486.0,606.0,1580.0,1011.0,605.0,382.0,254.0,106.0,742.0,679.0,243.0,585.0,13367
2021-01-29 00:00:00+00:00,2589.0,223.0,1919.0,1106.0,511.0,543.0,1377.0,960.0,517.0,345.0,249.0,138.0,827.0,520.0,251.0,504.0,12579
2021-01-30 00:00:00+00:00,2125.0,178.0,1723.0,939.0,177.0,342.0,1225.0,822.0,414.0,261.0,141.0,78.0,600.0,379.0,146.0,393.0,9943
2021-01-31 00:00:00+00:00,961.0,62.0,783.0,250.0,55.0,140.0,486.0,228.0,252.0,178.0,102.0,27.0,246.0,156.0,88.0,193.0,4207
2021-02-01 00:00:00+00:00,1139.0,58.0,714.0,431.0,619.0,214.0,508.0,387.0,252.0,130.0,224.0,40.0,480.0,292.0,98.0,278.0,5864
2021-02-02 00:00:00+00:00,2259.0,225.0,1933.0,1066.0,502.0,476.0,1234.0,963.0,522.0,357.0,226.0,123.0,969.0,622.0,282.0,544.0,12303
2021-02-03 00:00:00+00:00,2650.0,263.0,2280.0,1163.0,485.0,487.0,1411.0,1147.0,497.0,338.0,227.0,115.0,883.0,681.0,306.0,490.0,13423
2021-02-04 00:00:00+00:00,2455.0,218.0,1802.0,1029.0,430.0,388.0,1232.0,888.0,494.0,323.0,198.0,91.0,701.0,571.0,241.0,444.0,11505
2021-02-05 00:00:00+00:00,2130.0,198.0,1459.0,922.0,388.0,356.0,1044.0,736.0,441.0,259.0,192.0,96.0,665.0,483.0,225.0,416.0,10010
2021-02-06 00:00:00+00:00,1807.0,124.0,1432.0,861.0,197.0,266.0,1063.0,728.0,301.0,267.0,135.0,58.0,403.0,313.0,125.0,309.0,8389
2021-02-07 00:00:00+00:00,593.0,38.0,568.0,255.0,25.0,108.0,390.0,184.0,173.0,106.0,129.0,43.0,145.0,101.0,80.0,151.0,3089
2021-02-08 00:00:00+00:00,829.0,70.0,464.0,268.0,417.0,163.0,424.0,246.0,232.0,137.0,201.0,9.0,227.0,240.0,87.0,172.0,4186
2021-02-09 00:00:00+00:00,1720.0,135.0,1476.0,855.0,460.0,286.0,1105.0,649.0,403.0,312.0,190.0,85.0,721.0,270.0,223.0,205.0,9095
2021-02-10 00:00:00+00:00,1896.0,159.0,1714.0,1187.0,420.0,476.0,1151.0,834.0,364.0,334.0,196.0,74.0,581.0,333.0,195.0,365.0,10279
2021-02-11 00:00:00+00:00,1879.0,151.0,1389.0,1014.0,382.0,326.0,973.0,644.0,375.0,355.0,201.0,69.0,570.0,539.0,184.0,308.0,9359
2021-02-12 00:00:00+00:00,1741.0,118.0,1248.0,1087.0,332.0,278.0,945.0,590.0,317.0,224.0,214.0,65.0,475.0,428.0,159.0,319.0,8540
2021-02-13 00:00:00+00:00,1314.0,53.0,805.0,531.0,97.0,246.0,589.0,391.0,221.0,190.0,98.0,44.0,282.0,279.0,148.0,307.0,5595
2021-02-14 00:00:00+00:00,789.0,25.0,669.0,537.0,35.0,128.0,323.0,215.0,208.0,116.0,164.0,73.0,128.0,150.0,61.0,140.0,3761
2021-02-15 00:00:00+00:00,828.0,64.0,544.0,419.0,371.0,99.0,319.0,271.0,175.0,140.0,191.0,22.0,398.0,262.0,80.0,208.0,4391
2021-02-16 00:00:00+00:00,1833.0,79.0,1341.0,1071.0,370.0,304.0,844.0,702.0,347.0,250.0,197.0,97.0,681.0,513.0,248.0,369.0,9246
2021-02-17 00:00:00+00:00,2091.0,123.0,1638.0,997.0,447.0,337.0,876.0,759.0,370.0,245.0,239.0,95.0,646.0,561.0,219.0,360.0,10003
2021-02-18 00:00:00+00:00,2062.0,116.0,1305.0,872.0,383.0,286.0,984.0,724.0,397.0,254.0,181.0,72.0,520.0,499.0,205.0,378.0,9238
2021-02-19 00:00:00+00:00,1830.0,103.0,1317.0,934.0,369.0,256.0,897.0,610.0,355.0,267.0,252.0,97.0,482.0,425.0,230.0,304.0,8728
2021-02-20 00:00:00+00:00,1742.0,82.0,1049.0,962.0,175.0,247.0,895.0,611.0,386.0,201.0,141.0,97.0,446.0,329.0,112.0,305.0,7780
2021-02-21 00:00:00+00:00,738.0,35.0,600.0,260.0,11.0,62.0,275.0,112.0,216.0,113.0,152.0,27.0,122.0,161.0,54.0,106.0,3044
2021-02-22 00:00:00+00:00,807.0,63.0,516.0,386.0,421.0,139.0,406.0,339.0,179.0,103.0,207.0,38.0,357.0,216.0,55.0,174.0,4406
2021-02-23 00:00:00+00:00,1951.0,115.0,1534.0,1032.0,473.0,297.0,1076.0,783.0,328.0,281.0,273.0,120.0,787.0,497.0,280.0,358.0,10185
2021-02-24 00:00:00+00:00,2679.0,140.0,1635.0,1151.0,480.0,338.0,1106.0,765.0,405.0,252.0,261.0,105.0,736.0,622.0,192.0,432.0,11299
2021-02-25 00:00:00+00:00,1998.0,151.0,1504.0,978.0,458.0,327.0,1063.0,717.0,431.0,249.0,244.0,82.0,681.0,495.0,183.0,364.0,9925
2021-02-26 00:00:00+00:00,1884.0,134.0,1489.0,1010.0,474.0,233.0,952.0,810.0,346.0,266.0,202.0,98.0,536.0,471.0,208.0,341.0,9454
2021-02-27 00:00:00+00:00,1615.0,93.0,1465.0,700.0,132.0,210.0,949.0,562.0,307.0,198.0,118.0,89.0,414.0,337.0,179.0,293.0,7661
2021-02-28 00:00:00+00:00,731.0,30.0,728.0,328.0,29.0,68.0,407.0,174.0,109.0,90.0,223.0,48.0,156.0,127.0,29.0,174.0,3451
2021-03-01 00:00:00+00:00,909.0,50.0,541.0,323.0,509.0,180.0,435.0,409.0,186.0,102.0,217.0,14.0,366.0,228.0,90.0,131.0,4690
2021-03-02 00:00:00+00:00,2250.0,126.0,1873.0,818.0,498.0,315.0,1308.0,835.0,320.0,223.0,240.0,103.0,918.0,498.0,257.0,382.0,10964
2021-03-03 00:00:00+00:00,2192.0,105.0,1801.0,1208.0,516.0,287.0,1294.0,874.0,404.0,255.0,279.0,92.0,688.0,685.0,251.0,384.0,11315
2021-03-04 00:00:00+00:00,2165.0,96.0,1730.0,872.0,441.0,307.0,1160.0,796.0,367.0,229.0,229.0,60.0,612.0,513.0,170.0,386.0,10133
2021-03-05 00:00:00+00:00,2005.0,83.0,1681.0,903.0,437.0,224.0,1196.0,727.0,333.0,217.0,227.0,80.0,590.0,460.0,241.0,258.0,9662
2021-03-06 00:00:00+00:00,1765.0,102.0,1309.0,932.0,168.0,222.0,1121.0,743.0,255.0,213.0,157.0,55.0,487.0,418.0,95.0,257.0,8299
2021-03-07 00:00:00+00:00,721.0,24.0,760.0,203.0,88.0,69.0,357.0,192.0,169.0,71.0,167.0,21.0,150.0,158.0,27.0,187.0,3364
2021-03-08 00:00:00+00:00,943.0,62.0,821.0,427.0,74.0,147.0,581.0,299.0,146.0,114.0,222.0,22.0,505.0,251.0,62.0,168.0,4844
2021-03-09 00:00:00+00:00,2379.0,106.0,1826.0,997.0,475.0,290.0,1469.0,923.0,376.0,254.0,223.0,81.0,932.0,557.0,264.0,348.0,11500
2021-03-10 00:00:00+00:00,2905.0,119.0,2463.0,1240.0,601.0,443.0,1591.0,1108.0,472.0,271.0,290.0,99.0,988.0,757.0,203.0,448.0,13998
2021-03-11 00:00:00+00:00,2734.0,92.0,2134.0,1214.0,673.0,396.0,1548.0,1008.0,472.0,268.0,325.0,86.0,809.0,702.0,193.0,509.0,13163
2021-03-12 00:00:00+00:00,2617.0,80.0,1963.0,1176.0,679.0,326.0,1602.0,1030.0,419.0,237.0,236.0,90.0,948.0,568.0,206.0,373.0,12550
2021-03-13 00:00:00+00:00,2194.0,86.0,1662.0,1055.0,267.0,332.0,1379.0,936.0,339.0,271.0,187.0,84.0,541.0,559.0,165.0,419.0,10476
2021-03-14 00:00:00+00:00,1058.0,36.0,1010.0,326.0,67.0,109.0,545.0,351.0,270.0,78.0,250.0,60.0,209.0,263.0,20.0,185.0,4837
2021-03-15 00:00:00+00:00,1321.0,68.0,964.0,532.0,681.0,157.0,701.0,547.0,261.0,128.0,236.0,52.0,633.0,339.0,68.0,150.0,6838
2021-03-16 00:00:00+00:00,3104.0,131.0,2645.0,1200.0,638.0,517.0,2140.0,1271.0,527.0,312.0,430.0,98.0,1262.0,794.0,301.0,433.0,15803
2021-03-17 00:00:00+00:00,4159.0,102.0,3013.0,1767.0,748.0,527.0,2209.0,1564.0,658.0,327.0,412.0,147.0,1205.0,814.0,224.0,490.0,18366
2021-03-18 00:00:00+00:00,3449.0,133.0,2580.0,1504.0,757.0,611.0,1962.0,1285.0,544.0,290.0,366.0,135.0,1429.0,840.0,206.0,643.0,16734
2021-03-19 00:00:00+00:00,3309.0,91.0,2374.0,1394.0,628.0,445.0,1947.0,1391.0,624.0,281.0,316.0,114.0,1206.0,847.0,261.0,488.0,15716
2021-03-20 00:00:00+00:00,2769.0,100.0,2100.0,1125.0,255.0,430.0,2106.0,1198.0,478.0,298.0,188.0,94.0,844.0,625.0,224.0,389.0,13223
2021-03-21 00:00:00+00:00,1387.0,35.0,1287.0,353.0,80.0,154.0,675.0,357.0,316.0,95.0,249.0,62.0,333.0,286.0,56.0,231.0,5956
2021-03-22 00:00:00+00:00,2001.0,66.0,980.0,691.0,881.0,211.0,865.0,702.0,338.0,156.0,295.0,56.0,867.0,400.0,108.0,271.0,8888
2021-03-23 00:00:00+00:00,3736.0,134.0,3187.0,1518.0,1033.0,658.0,2490.0,1554.0,594.0,296.0,454.0,159.0,1726.0,863.0,428.0,620.0,19450
2021-03-24 00:00:00+00:00,4784.0,140.0,3500.0,2011.0,996.0,760.0,2850.0,2008.0,899.0,328.0,499.0,185.0,1597.0,1036.0,394.0,663.0,22650
2021-03-25 00:00:00+00:00,4728.0,134.0,3566.0,2055.0,936.0,611.0,2611.0,1658.0,920.0,370.0,598.0,173.0,1601.0,885.0,364.0,692.0,21902
2021-03-26 00:00:00+00:00,3916.0,136.0,3310.0,1696.0,974.0,661.0,2565.0,1567.0,810.0,380.0,435.0,174.0,1440.0,946.0,354.0,672.0,20036
2021-03-27 00:00:00+00:00,3293.0,146.0,2645.0,1406.0,468.0,446.0,2163.0,1176.0,723.0,309.0,292.0,117.0,1030.0,718.0,216.0,636.0,15784
2021-03-28 00:00:00+00:00,1578.0,39.0,1397.0,455.0,100.0,249.0,1086.0,553.0,372.0,158.0,292.0,77.0,537.0,361.0,70.0,262.0,7586
2021-03-29 00:00:00+00:00,2493.0,61.0,1391.0,827.0,782.0,307.0,1205.0,999.0,512.0,201.0,360.0,75.0,836.0,548.0,113.0,278.0,10988
2021-03-30 00:00:00+00:00,3889.0,186.0,3361.0,1469.0,949.0,622.0,2614.0,1637.0,709.0,357.0,614.0,139.0,1779.0,925.0,466.0,671.0,20387
2021-03-31 00:00:00+00:00,4773.0,204.0,4086.0,1960.0,1106.0,853.0,3051.0,1978.0,985.0,393.0,527.0,154.0,1826.0,1188.0,250.0,667.0,24001
2021-04-01 00:00:00+00:00,4395.0,155.0,3223.0,1753.0,914.0,725.0,2749.0,1983.0,928.0,358.0,473.0,149.0,1578.0,946.0,316.0,804.0,21449
2021-04-02 00:00:00+00:00,3338.0,132.0,2569.0,1344.0,352.0,485.0,2095.0,1271.0,598.0,322.0,418.0,148.0,864.0,676.0,314.0,569.0,15495
2021-04-03 00:00:00+00:00,2527.0,87.0,1809.0,677.0,675.0,235.0,1126.0,614.0,598.0,202.0,280.0,59.0,750.0,478.0,95.0,427.0,10639
2021-04-04 00:00:00+00:00,1351.0,57.0,1355.0,548.0,176.0,170.0,938.0,456.0,343.0,170.0,238.0,85.0,616.0,228.0,192.0,226.0,7149
2021-04-05 00:00:00+00:00,1954.0,62.0,1022.0,328.0,322.0,106.0,668.0,663.0,279.0,206.0,285.0,56.0,444.0,254.0,111.0,281.0,7041
2021-04-06 00:00:00+00:00,2365.0,112.0,2375.0,864.0,624.0,186.0,1326.0,857.0,386.0,202.0,320.0,42.0,904.0,483.0,116.0,350.0,11512
2021-04-07 00:00:00+00:00,4486.0,264.0,4355.0,1733.0,737.0,587.0,3380.0,1779.0,911.0,412.0,480.0,197.0,2110.0,1097.0,468.0,734.0,23730
2021-04-08 00:00:00+00:00,4947.0,263.0,4497.0,2003.0,944.0,862.0,3505.0,2039.0,1071.0,397.0,458.0,236.0,2118.0,1125.0,475.0,825.0,25765
2021-04-09 00:00:00+00:00,4859.0,203.0,3697.0,1885.0,1075.0,655.0,3144.0,1932.0,826.0,356.0,468.0,163.0,1636.0,1004.0,469.0,918.0,23290
2021-04-10 00:00:00+00:00,3944.0,209.0,2964.0,1443.0,490.0,435.0,2746.0,1488.0,694.0,362.0,378.0,116.0,1142.0,684.0,290.0,677.0,18062
2021-04-11 00:00:00+00:00,2086.0,59.0,1897.0,428.0,100.0,301.0,1069.0,436.0,606.0,170.0,296.0,95.0,623.0,299.0,137.0,257.0,8859
2021-04-12 00:00:00+00:00,2762.0,84.0,1815.0,706.0,807.0,211.0,1547.0,941.0,494.0,203.0,290.0,105.0,1095.0,463.0,234.0,365.0,12122
2021-04-13 00:00:00+00:00,5671.0,209.0,4672.0,1916.0,1087.0,611.0,3628.0,2126.0,996.0,422.0,447.0,157.0,2359.0,1009.0,560.0,866.0,26736
2021-04-14 00:00:00+00:00,6177.0,253.0,5241.0,2086.0,1244.0,852.0,3628.0,2078.0,1116.0,373.0,482.0,275.0,2148.0,1239.0,444.0,915.0,28551
2021-04-15 00:00:00+00:00,5578.0,250.0,4467.0,1933.0,1086.0,640.0,3638.0,1708.0,1069.0,344.0,410.0,187.0,1580.0,1003.0,438.0,749.0,25080
2021-04-16 00:00:00+00:00,5262.0,233.0,3908.0,1903.0,937.0,568.0,3227.0,1566.0,1168.0,288.0,432.0,157.0,1391.0,835.0,396.0,810.0,23081
2021-04-17 00:00:00+00:00,4373.0,184.0,3200.0,1332.0,385.0,442.0,2671.0,1431.0,682.0,325.0,278.0,158.0,987.0,538.0,278.0,431.0,17695
2021-04-18 00:00:00+00:00,2326.0,62.0,1788.0,438.0,110.0,233.0,1132.0,608.0,428.0,173.0,266.0,90.0,544.0,284.0,111.0,223.0,8816
2021-04-19 00:00:00+00:00,2966.0,101.0,2054.0,696.0,841.0,262.0,1656.0,790.0,616.0,205.0,245.0,67.0,832.0,478.0,142.0,349.0,12300
2021-04-20 00:00:00+00:00,6320.0,281.0,4838.0,1883.0,1029.0,532.0,4476.0,2115.0,1021.0,412.0,386.0,199.0,2259.0,984.0,535.0,704.0,27974
2021-04-21 00:00:00+00:00,6715.0,322.0,4674.0,2295.0,1066.0,813.0,4422.0,2439.0,1140.0,379.0,448.0,222.0,2041.0,1004.0,472.0,929.0,29381
2021-04-22 00:00:00+00:00,6447.0,244.0,4269.0,1616.0,892.0,506.0,3862.0,1975.0,1067.0,365.0,313.0,210.0,1648.0,874.0,424.0,750.0,25462
2021-04-23 00:00:00+00:00,5580.0,270.0,3292.0,1648.0,814.0,501.0,3576.0,2000.0,1060.0,336.0,294.0,150.0,1637.0,769.0,371.0,673.0,22971
2021-04-24 00:00:00+00:00,4211.0,161.0,3037.0,1381.0,427.0,383.0,2939.0,1460.0,779.0,332.0,285.0,150.0,1080.0,645.0,238.0,522.0,18030
2021-04-25 00:00:00+00:00,2080.0,45.0,1722.0,549.0,97.0,211.0,1274.0,677.0,361.0,115.0,198.0,50.0,579.0,291.0,80.0,337.0,8666
2021-04-26 00:00:00+00:00,3064.0,139.0,1540.0,614.0,925.0,153.0,2098.0,779.0,545.0,169.0,220.0,77.0,1007.0,421.0,103.0,354.0,12208
2021-04-27 00:00:00+00:00,5088.0,283.0,3999.0,1653.0,977.0,514.0,4202.0,2204.0,831.0,368.0,327.0,154.0,2271.0,914.0,602.0,885.0,25272
2021-04-28 00:00:00+00:00,5564.0,297.0,4192.0,1663.0,885.0,619.0,4148.0,1949.0,1197.0,284.0,372.0,190.0,1754.0,875.0,321.0,692.0,25002
2021-04-29 00:00:00+00:00,5179.0,271.0,3267.0,1519.0,777.0,491.0,3495.0,1646.0,953.0,267.0,284.0,154.0,1394.0,839.0,307.0,592.0,21435
2021-04-30 00:00:00+00:00,4444.0,233.0,2687.0,1376.0,676.0,395.0,3272.0,1514.0,686.0,267.0,296.0,94.0,1436.0,854.0,352.0,575.0,19157
2021-05-01 00:00:00+00:00,3808.0,153.0,2361.0,1095.0,216.0,314.0,2479.0,1230.0,668.0,241.0,236.0,167.0,1041.0,524.0,199.0,338.0,15070
2021-05-02 00:00:00+00:00,1796.0,40.0,1224.0,318.0,27.0,168.0,1001.0,403.0,371.0,91.0,171.0,37.0,477.0,289.0,70.0,178.0,6661
2021-05-03 00:00:00+00:00,2447.0,83.0,1054.0,493.0,701.0,126.0,1416.0,521.0,417.0,159.0,229.0,39.0,783.0,388.0,100.0,174.0,9130
2021-05-04 00:00:00+00:00,4348.0,187.0,3336.0,1474.0,787.0,458.0,3534.0,1708.0,718.0,289.0,257.0,153.0,1904.0,808.0,394.0,627.0,20982
2021-05-05 00:00:00+00:00,4777.0,250.0,3343.0,1529.0,750.0,533.0,3294.0,1614.0,806.0,295.0,265.0,163.0,1605.0,785.0,257.0,592.0,20858
2021-05-06 00:00:00+00:00,3910.0,192.0,2627.0,1202.0,600.0,367.0,2979.0,1320.0,761.0,224.0,286.0,102.0,1209.0,671.0,226.0,496.0,17172
2021-05-07 00:00:00+00:00,3631.0,153.0,2438.0,1178.0,607.0,331.0,2483.0,1118.0,636.0,227.0,202.0,81.0,1054.0,611.0,249.0,482.0,15481
2021-05-08 00:00:00+00:00,2844.0,162.0,1945.0,832.0,194.0,252.0,1922.0,1107.0,535.0,212.0,154.0,89.0,844.0,461.0,138.0,353.0,12044
2021-05-09 00:00:00+00:00,1444.0,42.0,991.0,246.0,25.0,136.0,764.0,333.0,267.0,108.0,173.0,36.0,357.0,219.0,55.0,121.0,5317
2021-05-10 00:00:00+00:00,1701.0,64.0,890.0,470.0,556.0,84.0,1277.0,584.0,350.0,129.0,147.0,26.0,574.0,329.0,64.0,147.0,7392
2021-05-11 00:00:00+00:00,3410.0,209.0,2644.0,1201.0,512.0,359.0,2712.0,1552.0,716.0,237.0,188.0,98.0,1447.0,630.0,288.0,552.0,16755
2021-05-12 00:00:00+00:00,3643.0,200.0,2463.0,1180.0,675.0,403.0,2789.0,1441.0,720.0,211.0,192.0,115.0,1147.0,675.0,202.0,426.0,16482
2021-05-13 00:00:00+00:00,2221.0,175.0,1664.0,664.0,126.0,245.0,1653.0,830.0,392.0,149.0,139.0,44.0,586.0,323.0,175.0,283.0,9669
2021-05-14 00:00:00+00:00,1843.0,42.0,1162.0,582.0,433.0,160.0,1187.0,545.0,434.0,99.0,107.0,39.0,424.0,307.0,46.0,225.0,7635
2021-05-15 00:00:00+00:00,2355.0,145.0,1409.0,535.0,177.0,175.0,1284.0,692.0,414.0,151.0,89.0,55.0,518.0,288.0,118.0,194.0,8599
2021-05-16 00:00:00+00:00,1236.0,34.0,921.0,232.0,34.0,86.0,538.0,260.0,219.0,59.0,85.0,41.0,225.0,154.0,48.0,106.0,4278
2021-05-17 00:00:00+00:00,1133.0,49.0,668.0,276.0,413.0,95.0,897.0,429.0,197.0,94.0,82.0,27.0,474.0,262.0,42.0,108.0,5246
2021-05-18 00:00:00+00:00,2527.0,180.0,1873.0,829.0,471.0,249.0,2046.0,1131.0,503.0,203.0,131.0,79.0,1054.0,520.0,236.0,287.0,12319
2021-05-19 00:00:00+00:00,2486.0,147.0,1685.0,904.0,436.0,285.0,1906.0,999.0,487.0,177.0,140.0,90.0,724.0,492.0,96.0,256.0,11310
2021-05-20 00:00:00+00:00,2003.0,136.0,1332.0,609.0,249.0,192.0,1390.0,762.0,410.0,114.0,99.0,62.0,468.0,293.0,106.0,207.0,8432
2021-05-21 00:00:00+00:00,1848.0,135.0,1070.0,540.0,319.0,171.0,1279.0,677.0,360.0,159.0,101.0,44.0,347.0,282.0,79.0,164.0,7575
2021-05-22 00:00:00+00:00,1350.0,120.0,876.0,436.0,104.0,125.0,1053.0,592.0,219.0,102.0,92.0,30.0,326.0,193.0,70.0,128.0,5816
2021-05-23 00:00:00+00:00,515.0,10.0,357.0,93.0,26.0,52.0,390.0,117.0,134.0,34.0,64.0,15.0,58.0,63.0,12.0,60.0,2000
2021-05-24 00:00:00+00:00,553.0,19.0,337.0,69.0,79.0,22.0,274.0,92.0,101.0,74.0,43.0,16.0,32.0,54.0,8.0,30.0,1803
2021-05-25 00:00:00+00:00,827.0,50.0,571.0,200.0,240.0,52.0,539.0,259.0,176.0,53.0,64.0,18.0,353.0,177.0,10.0,82.0,3671
2021-05-26 00:00:00+00:00,1566.0,67.0,1169.0,463.0,296.0,117.0,1170.0,772.0,281.0,110.0,85.0,38.0,509.0,271.0,78.0,158.0,7150
2021-05-27 00:00:00+00:00,1695.0,76.0,1107.0,429.0,266.0,165.0,1125.0,642.0,274.0,80.0,78.0,51.0,420.0,204.0,53.0,154.0,6819
2021-05-28 00:00:00+00:00,1232.0,66.0,727.0,406.0,242.0,72.0,888.0,504.0,227.0,100.0,81.0,35.0,279.0,160.0,58.0,81.0,5158
2021-05-29 00:00:00+00:00,1029.0,52.0,559.0,243.0,63.0,46.0,638.0,297.0,183.0,73.0,51.0,42.0,183.0,109.0,24.0,98.0,3690
2021-05-30 00:00:00+00:00,427.0,12.0,380.0,95.0,8.0,31.0,265.0,97.0,117.0,41.0,20.0,12.0,37.0,32.0,7.0,25.0,1606
2021-05-31 00:00:00+00:00,617.0,24.0,295.0,188.0,201.0,20.0,356.0,186.0,111.0,51.0,73.0,10.0,167.0,90.0,6.0,47.0,2442
2021-06-01 00:00:00+00:00,1227.0,96.0,857.0,354.0,175.0,86.0,795.0,508.0,217.0,65.0,69.0,45.0,289.0,150.0,58.0,117.0,5108
2021-06-02 00:00:00+00:00,1133.0,65.0,679.0,303.0,214.0,79.0,743.0,421.0,256.0,87.0,66.0,19.0,232.0,100.0,21.0,72.0,4490
2021-06-03 00:00:00+00:00,613.0,44.0,404.0,227.0,224.0,61.0,496.0,269.0,142.0,50.0,63.0,41.0,136.0,87.0,13.0,66.0,2936
2021-06-04 00:00:00+00:00,607.0,22.0,317.0,144.0,150.0,41.0,304.0,131.0,137.0,50.0,58.0,24.0,118.0,104.0,22.0,47.0,2276
2021-06-05 00:00:00+00:00,507.0,34.0,450.0,130.0,27.0,23.0,413.0,236.0,124.0,41.0,30.0,18.0,118.0,83.0,16.0,57.0,2307
2021-06-06 00:00:00+00:00,309.0,13.0,224.0,41.0,7.0,25.0,276.0,66.0,57.0,13.0,31.0,11.0,20.0,14.0,3.0,20.0,1130
2021-06-07 00:00:00+00:00,406.0,8.0,281.0,132.0,117.0,20.0,306.0,128.0,105.0,28.0,39.0,2.0,66.0,56.0,9.0,13.0,1716
2021-06-08 00:00:00+00:00,786.0,43.0,746.0,187.0,114.0,36.0,701.0,330.0,140.0,56.0,62.0,32.0,161.0,75.0,16.0,46.0,3531
2021-06-09 00:00:00+00:00,648.0,50.0,552.0,151.0,117.0,34.0,546.0,274.0,170.0,58.0,57.0,12.0,95.0,68.0,13.0,22.0,2867
2021-06-10 00:00:00+00:00,553.0,32.0,419.0,122.0,106.0,21.0,381.0,250.0,122.0,38.0,35.0,21.0,85.0,47.0,17.0,28.0,2277
2021-06-11 00:00:00+00:00,437.0,32.0,288.0,101.0,88.0,20.0,371.0,159.0,95.0,37.0,43.0,20.0,62.0,58.0,12.0,20.0,1843
2021-06-12 00:00:00+00:00,288.0,31.0,252.0,78.0,12.0,30.0,306.0,109.0,54.0,34.0,19.0,6.0,27.0,30.0,11.0,19.0,1306
2021-06-13 00:00:00+00:00,130.0,8.0,117.0,19.0,5.0,13.0,85.0,38.0,36.0,4.0,29.0,4.0,12.0,3.0,3.0,7.0,513
2021-06-14 00:00:00+00:00,278.0,6.0,128.0,51.0,62.0,8.0,150.0,79.0,58.0,11.0,38.0,3.0,31.0,20.0,3.0,6.0,932
2021-06-15 00:00:00+00:00,341.0,33.0,367.0,102.0,60.0,31.0,332.0,123.0,88.0,23.0,50.0,9.0,72.0,43.0,12.0,16.0,1702
2021-06-16 00:00:00+00:00,312.0,23.0,263.0,68.0,66.0,16.0,304.0,146.0,80.0,30.0,26.0,9.0,35.0,39.0,7.0,22.0,1446
2021-06-17 00:00:00+00:00,271.0,14.0,192.0,64.0,28.0,7.0,247.0,119.0,67.0,24.0,46.0,6.0,38.0,16.0,4.0,12.0,1155
2021-06-18 00:00:00+00:00,210.0,23.0,181.0,63.0,50.0,15.0,190.0,100.0,56.0,24.0,42.0,9.0,28.0,25.0,5.0,8.0,1029
2021-06-19 00:00:00+00:00,180.0,19.0,131.0,44.0,17.0,12.0,161.0,60.0,29.0,16.0,19.0,4.0,20.0,14.0,2.0,11.0,739
